Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2020-02-08;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;158634,9349
2020-02-08;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;1,25
2020-02-08;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;758159,4565
2020-02-08;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;21,68
2020-02-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;2216988,635
2020-02-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;53,4
2020-02-09;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;49027,23012
2020-02-09;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0,61
2020-02-09;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;462796,3157
2020-02-09;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;18,93
2020-02-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1541716,302
2020-02-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;34,93
2020-02-10;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;Cost;5184,1482
2020-02-10;Loreal;Loreal ekspert wieku 50+ krem g.torbicka w mieszkaniu/ 26.99zl / w hebe rozne produkty do -40% 300120;30;TRP;0
2020-02-10;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;Cost;18885,1113
2020-02-10;Mixa;Mixa hyalurogel lekki pani smaruje twarz 7% odczuwalne nawilzenie / ekspert skory wrazliwej/kup 2 produkty... hebe 200120;20;TRP;0
2020-02-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1839582,646
2020-02-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;33,88
2020-02-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1494762,731
2020-02-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;33,01
2020-02-13;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;754120,7582
2020-02-13;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;26,01
2020-02-13;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1534261,003
2020-02-13;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;30,87
2020-02-14;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;811595,6812
2020-02-14;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;26,06
2020-02-14;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;1774336,438
2020-02-14;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;39,56
2020-02-15;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;994285,0638
2020-02-15;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;22,61
2020-02-15;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;Cost;68776,36612
2020-02-15;Hebe;Hebe drogerie wszystkie marki makijazowe do -50% 300220;30;TRP;0,44
2020-02-16;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;1628340,95
2020-02-16;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;56,65
2020-02-17;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;980356,9856
2020-02-17;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;36,35
2020-02-18;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;1176144,983
2020-02-18;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;49
2020-02-19;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;Cost;394876,5684
2020-02-19;Hebe;Hebe drogerie bioliq dermedic lierac do 40% taniej 150220;15;TRP;18,98
2020-02-20;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;521749,9553
2020-02-20;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;22,68
2020-02-21;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;493219,8597
2020-02-21;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;25,99
2020-02-22;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;507268,9014
2020-02-22;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;21,44
2020-02-23;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;506007,4253
2020-02-23;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;15,85
2020-02-24;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;748228,1097
2020-02-24;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;31,89
2020-02-25;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;604350,7167
2020-02-25;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;27,04
2020-02-26;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;695678,1275
2020-02-26;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;25,5
2020-02-27;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;773526,7529
2020-02-27;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;24,55
2020-02-28;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;521006,8941
2020-02-28;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;18,68
2020-02-29;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;770744,5934
2020-02-29;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;24,14
2020-03-01;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;Cost;25713,37507
2020-03-01;Hebe;Hebe drogerie produkty do pielegnacji twarzy do 50% taniej 3 kremy koniec 150220;15;TRP;0,42
2020-03-05;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2268558,566
2020-03-05;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;49,05
2020-03-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2084471,932
2020-03-06;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;43,76
2020-03-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2122266,841
2020-03-07;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;47
2020-03-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2023965,517
2020-03-08;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;48,41
2020-03-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2256388,161
2020-03-09;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;54,75
2020-03-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2321831,86
2020-03-10;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;46,07
2020-03-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;2219309,158
2020-03-11;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;43,63
2020-03-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;Cost;141749,4236
2020-03-12;Hebe;Hebe drogerie wszystkie marki makijazowe do -40% 300320;30;TRP;0,37
2020-03-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1324475,806
2020-03-18;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;39,77
2020-03-19;Hebe;Hebe drogerie produkty naturalne i spa do -50% 4 op. 150320;15;Cost;70193,36663
2020-03-19;Hebe;Hebe drogerie produkty naturalne i spa do -50% 4 op. 150320;15;TRP;0
2020-03-19;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;1606320,663
2020-03-19;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;42,41
2020-03-20;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;Cost;79687,76376
2020-03-20;Lidl;Lidl sklep lidl buduje sie eko m. heberle 300119;30;TRP;2,19
2020-03-26;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;396661,3966
2020-03-26;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;6,59
2020-03-26;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;744073,3852
2020-03-26;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;10,71
2020-03-27;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;682332,6488
2020-03-27;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;15,09
2020-03-27;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;1453141,427
2020-03-27;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;29,2
2020-03-28;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;609260,8456
2020-03-28;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;4,27
2020-03-28;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;1196945,76
2020-03-28;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;15,23
2020-03-29;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;333711,0256
2020-03-29;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;5,65
2020-03-29;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;843189,3615
2020-03-29;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;11,52
2020-03-30;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;759008,6693
2020-03-30;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;13,08
2020-03-30;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;1449586,582
2020-03-30;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;27,83
2020-03-31;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;691960,3526
2020-03-31;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;12,7
2020-03-31;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;1404632,612
2020-03-31;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;16,74
2020-04-01;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;Cost;41325,06708
2020-04-01;Garnier;Garnier olia farby odwaz sie nowosc 4op./ bez amoniaku 60% olejkow/ 3op. hebe 18.99zl 300320;30;TRP;0
2020-04-01;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;Cost;124419,5568
2020-04-01;Loreal;Loreal revitalift laser x3 e.longoria promocyjna cena hebe nowosc 300320;30;TRP;0
2020-06-15;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;835200,836
2020-06-15;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;10,61
2020-06-16;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;1055458,013
2020-06-16;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;13,14
2020-06-17;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;745204,0233
2020-06-17;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;13,45
2020-06-18;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;873701,7766
2020-06-18;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;14,63
2020-06-18;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;1054110,134
2020-06-18;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;20,03
2020-06-19;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;772196,1549
2020-06-19;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;11,01
2020-06-19;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;869505,0852
2020-06-19;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;24,76
2020-06-20;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;732831,1896
2020-06-20;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;13,42
2020-06-20;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;878885,9248
2020-06-20;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;17,9
2020-06-21;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1728,0494
2020-06-21;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;0
2020-06-21;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;676151,1692
2020-06-21;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;14,64
2020-06-21;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;988543,0025
2020-06-21;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;30,34
2020-06-22;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1564773,418
2020-06-22;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;13,92
2020-06-22;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;1119361,279
2020-06-22;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;14,67
2020-06-22;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;991357,2544
2020-06-22;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;20,57
2020-06-23;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1850642,162
2020-06-23;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;15,68
2020-06-23;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;945726,8756
2020-06-23;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;18,56
2020-06-23;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;850052,1863
2020-06-23;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;15,42
2020-06-24;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1811588,245
2020-06-24;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;20,92
2020-06-24;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;727750,7243
2020-06-24;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;10,12
2020-06-24;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;869110,1025
2020-06-24;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;20,13
2020-06-25;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1455610,069
2020-06-25;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;12,66
2020-06-25;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;816641,5855
2020-06-25;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;10,48
2020-06-25;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;1198970,047
2020-06-25;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;20,31
2020-06-26;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1448302,889
2020-06-26;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;10,02
2020-06-26;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;704387,4964
2020-06-26;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;5,4
2020-06-26;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;1175715,439
2020-06-26;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;26,37
2020-06-27;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;Cost;1315292,458
2020-06-27;Loreal;Loreal hyaluron specialist ekspert wieku/g.torbicka/ blondynka/ dopasuj pielegnacje do wieku swojej skory/ hebe 300620;30;TRP;8,26
2020-06-27;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;Cost;590750,9679
2020-06-27;Maybelline;Maybelline mascara colossal nr 1 w polsce hebe bestsellery do -50% 150620;15;TRP;12,16
2020-06-27;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;Cost;1340620,725
2020-06-27;Nivea od 2007;Nivea micellair kosmetyki do demakijazu 4 czarne opakowania/rozne twarze/linia rekomendowana przez makijazystow/hebe 2+1 300620;30;TRP;27,49
